payment_id,scenario,expected_status,expected_reason,status,reason,confidence,state,payment_evidence,settlement_evidence,bank_evidence,match_method,settlement_id,bank_transaction_id,expected_net_amount,recorded_settlement_amount,bank_credit_amount,human_review_required,human_review_reason,expected_core_status,predicted_core_status,core_correct,expected_diagnosis,predicted_diagnosis,diagnosis_correct
PAY100410,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500410,BANK900410,494.1,494.1,494.1,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100411,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500411,BANK900411,4941.0,4941.0,4941.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100412,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹4941.00, recorded ₹4791.00.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500412,BANK900412,4941.0,4791.0,4791.0,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100413,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500413,BANK900413,98230.0,98230.0,98230.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100414,PARTIAL_SETTLEMENT,EXCEPTION,Settlement amount is materially lower than expected net amount.,EXCEPTION,"Settlement amount mismatch. Expected ₹736.73, recorded ₹442.04.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500414,BANK900414,736.73,442.04,442.04,False,,EXCEPTION,EXCEPTION,True,PARTIAL_SETTLEMENT,PARTIAL_SETTLEMENT,True
PAY100415,PARTIAL_SETTLEMENT,EXCEPTION,Settlement amount is materially lower than expected net amount.,EXCEPTION,"Partial settlement detected. Expected ₹4941.00, received ₹2964.60.",0.98,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500415,BANK900415,4941.0,2964.6,2964.6,False,,EXCEPTION,EXCEPTION,True,PARTIAL_SETTLEMENT,PARTIAL_SETTLEMENT,True
PAY100416,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500416,BANK900416,494.1,494.1,494.1,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100417,AMOUNT_MISMATCH,EXCEPTION,Settlement amount differs from expected net without a valid adjustment.,EXCEPTION,"Settlement amount mismatch. Expected ₹74115.00, recorded ₹73615.00.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500417,BANK900417,74115.0,73615.0,73615.0,False,,EXCEPTION,EXCEPTION,True,AMOUNT_MISMATCH,AMOUNT_MISMATCH,True
PAY100418,PARTIAL_SETTLEMENT,EXCEPTION,Settlement amount is materially lower than expected net amount.,EXCEPTION,"Partial settlement detected. Expected ₹98230.00, received ₹49115.00.",0.98,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500418,BANK900418,98230.0,49115.0,49115.0,False,,EXCEPTION,EXCEPTION,True,PARTIAL_SETTLEMENT,PARTIAL_SETTLEMENT,True
PAY100419,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500419,BANK900419,4941.0,4941.0,4941.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100420,MISSING_BANK_CREDIT,EXCEPTION,Settlement exists but no bank credit exists.,EXCEPTION,Settlement exists but bank credit was not found.,0.95,FINAL,AVAILABLE,FOUND,NOT_FOUND,PAYMENT_ID,SET500420,,2470.5,2470.5,,False,,EXCEPTION,EXCEPTION,True,MISSING_BANK_CREDIT,MISSING_BANK_CREDIT,True
PAY100421,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500421,BANK900421,24705.0,24705.0,24705.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100422,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹98230.00, recorded ₹98080.00.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500422,BANK900422,98230.0,98080.0,98080.0,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100423,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500423,BANK900423,73672.5,73672.5,73672.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100424,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500424,BANK900424,8399.7,8399.7,8399.7,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100425,MISSING_SETTLEMENT,EXCEPTION,No settlement record exists for successful payment.,EXCEPTION,No corresponding settlement record was found for the payment.,0.98,FINAL,AVAILABLE,NOT_FOUND,UNKNOWN,NO_SETTLEMENT,,,,,,False,,EXCEPTION,EXCEPTION,True,MISSING_SETTLEMENT,MISSING_SETTLEMENT,True
PAY100426,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500426,BANK900426,24557.5,24557.5,24557.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100427,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500427,BANK900427,49410.0,49410.0,49410.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100428,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500428,BANK900428,11858.4,11858.4,11858.4,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100429,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹49410.00, recorded ₹49260.00.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500429,BANK900429,49410.0,49260.0,49260.0,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100430,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹1178.76, recorded ₹1078.76.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500430,BANK900430,1178.76,1078.76,1078.76,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100431,DUPLICATE,EXCEPTION,Duplicate payment record.,EXCEPTION,Duplicate payment record detected.,0.99,FINAL,AVAILABLE,UNKNOWN,UNKNOWN,DUPLICATE_DETECTION,,,,,,False,,EXCEPTION,EXCEPTION,True,DUPLICATE,DUPLICATE,True
PAY100432,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500432,BANK900432,74115.0,74115.0,74115.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100433,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500433,BANK900433,24557.5,24557.5,24557.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100434,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500434,BANK900434,98820.0,98820.0,98820.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100435,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500435,BANK900435,1178.76,1178.76,1178.76,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100436,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500436,BANK900436,24705.0,24705.0,24705.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100437,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500437,BANK900437,4941.0,4941.0,4941.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100438,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500438,BANK900438,494.1,494.1,494.1,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100439,MISSING_SETTLEMENT,EXCEPTION,No settlement record exists for successful payment.,EXCEPTION,No corresponding settlement record was found for the payment.,0.98,FINAL,AVAILABLE,NOT_FOUND,UNKNOWN,NO_SETTLEMENT,,,,,,False,,EXCEPTION,EXCEPTION,True,MISSING_SETTLEMENT,MISSING_SETTLEMENT,True
PAY100440,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500440,BANK900440,494.1,494.1,494.1,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100441,DUPLICATE,EXCEPTION,Duplicate payment record.,EXCEPTION,Duplicate payment record detected.,0.99,FINAL,AVAILABLE,UNKNOWN,UNKNOWN,DUPLICATE_DETECTION,,,,,,False,,EXCEPTION,EXCEPTION,True,DUPLICATE,DUPLICATE,True
PAY100442,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500442,BANK900442,8349.55,8349.55,8349.55,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100443,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹736.73, recorded ₹486.73.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500443,BANK900443,736.73,486.73,486.73,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100444,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500444,BANK900444,1185.84,1185.84,1185.84,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100445,DUPLICATE,EXCEPTION,Duplicate payment record.,EXCEPTION,Duplicate payment record detected.,0.99,FINAL,AVAILABLE,UNKNOWN,UNKNOWN,DUPLICATE_DETECTION,,,,,,False,,EXCEPTION,EXCEPTION,True,DUPLICATE,DUPLICATE,True
PAY100446,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500446,BANK900446,98820.0,98820.0,98820.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100447,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500447,BANK900447,4941.0,4941.0,4941.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100448,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500448,BANK900448,74115.0,74115.0,74115.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100449,AMOUNT_MISMATCH,EXCEPTION,Settlement amount differs from expected net without a valid adjustment.,EXCEPTION,"Settlement amount mismatch. Expected ₹11858.40, recorded ₹9358.40.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500449,BANK900449,11858.4,9358.4,9358.4,False,,EXCEPTION,EXCEPTION,True,AMOUNT_MISMATCH,AMOUNT_MISMATCH,True
PAY100450,NOISY_REFERENCE,MATCH,Reference formatting differs but records should match after normalization.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500450,BANK900450,24557.5,24557.5,24557.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100451,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500451,BANK900451,49410.0,49410.0,49410.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100452,MISSING_BANK_CREDIT,EXCEPTION,Settlement exists but no bank credit exists.,EXCEPTION,Settlement exists but bank credit was not found.,0.95,FINAL,AVAILABLE,FOUND,NOT_FOUND,PAYMENT_ID,SET500452,,73672.5,73672.5,,False,,EXCEPTION,EXCEPTION,True,MISSING_BANK_CREDIT,MISSING_BANK_CREDIT,True
PAY100453,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500453,BANK900453,98820.0,98820.0,98820.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100454,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500454,BANK900454,741.15,741.15,741.15,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100455,SETTLEMENT_DELAY,EXCEPTION,Settlement occurred outside the configured settlement window.,EXCEPTION,Settlement occurred outside the configured settlement window.,0.97,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500455,BANK900455,24557.5,24557.5,24557.5,False,,EXCEPTION,EXCEPTION,True,SETTLEMENT_DELAY,SETTLEMENT_DELAY,True
PAY100456,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500456,BANK900456,24705.0,24705.0,24705.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100457,AMOUNT_MISMATCH,EXCEPTION,Settlement amount differs from expected net without a valid adjustment.,EXCEPTION,"Partial settlement detected. Expected ₹491.15, received ₹-508.85.",0.98,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500457,BANK900457,491.15,-508.85,-508.85,False,,EXCEPTION,EXCEPTION,True,AMOUNT_MISMATCH,AMOUNT_MISMATCH,True
PAY100458,MISSING_SETTLEMENT,EXCEPTION,No settlement record exists for successful payment.,EXCEPTION,No corresponding settlement record was found for the payment.,0.98,FINAL,AVAILABLE,NOT_FOUND,UNKNOWN,NO_SETTLEMENT,,,,,,False,,EXCEPTION,EXCEPTION,True,MISSING_SETTLEMENT,MISSING_SETTLEMENT,True
PAY100459,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500459,BANK900459,11858.4,11858.4,11858.4,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100460,DUPLICATE,EXCEPTION,Duplicate payment record.,EXCEPTION,Duplicate payment record detected.,0.99,FINAL,AVAILABLE,UNKNOWN,UNKNOWN,DUPLICATE_DETECTION,,,,,,False,,EXCEPTION,EXCEPTION,True,DUPLICATE,DUPLICATE,True
PAY100461,MISSING_BANK_CREDIT,EXCEPTION,Settlement exists but no bank credit exists.,EXCEPTION,Settlement exists but bank credit was not found.,0.95,FINAL,AVAILABLE,FOUND,NOT_FOUND,PAYMENT_ID,SET500461,,494.1,494.1,,False,,EXCEPTION,EXCEPTION,True,MISSING_BANK_CREDIT,MISSING_BANK_CREDIT,True
PAY100462,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500462,BANK900462,1185.84,1185.84,1185.84,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100463,PARTIAL_SETTLEMENT,EXCEPTION,Settlement amount is materially lower than expected net amount.,EXCEPTION,"Partial settlement detected. Expected ₹8399.70, received ₹4199.85.",0.98,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500463,BANK900463,8399.7,4199.85,4199.85,False,,EXCEPTION,EXCEPTION,True,PARTIAL_SETTLEMENT,PARTIAL_SETTLEMENT,True
PAY100464,DUPLICATE,EXCEPTION,Duplicate payment record.,EXCEPTION,Duplicate payment record detected.,0.99,FINAL,AVAILABLE,UNKNOWN,UNKNOWN,DUPLICATE_DETECTION,,,,,,False,,EXCEPTION,EXCEPTION,True,DUPLICATE,DUPLICATE,True
PAY100465,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500465,BANK900465,49410.0,49410.0,49410.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100466,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹98820.00, recorded ₹98670.00.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500466,BANK900466,98820.0,98670.0,98670.0,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100467,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500467,BANK900467,11858.4,11858.4,11858.4,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100468,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500468,BANK900468,11858.4,11858.4,11858.4,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100469,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500469,BANK900469,4941.0,4941.0,4941.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100470,AMOUNT_MISMATCH,EXCEPTION,Settlement amount differs from expected net without a valid adjustment.,EXCEPTION,"Settlement amount mismatch. Expected ₹8349.55, recorded ₹5849.55.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500470,BANK900470,8349.55,5849.55,5849.55,False,,EXCEPTION,EXCEPTION,True,AMOUNT_MISMATCH,AMOUNT_MISMATCH,True
PAY100471,MISSING_SETTLEMENT,EXCEPTION,No settlement record exists for successful payment.,EXCEPTION,No corresponding settlement record was found for the payment.,0.98,FINAL,AVAILABLE,NOT_FOUND,UNKNOWN,NO_SETTLEMENT,,,,,,False,,EXCEPTION,EXCEPTION,True,MISSING_SETTLEMENT,MISSING_SETTLEMENT,True
PAY100472,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹49410.00, recorded ₹49260.00.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500472,BANK900472,49410.0,49260.0,49260.0,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100473,MISSING_SETTLEMENT,EXCEPTION,No settlement record exists for successful payment.,EXCEPTION,No corresponding settlement record was found for the payment.,0.98,FINAL,AVAILABLE,NOT_FOUND,UNKNOWN,NO_SETTLEMENT,,,,,,False,,EXCEPTION,EXCEPTION,True,MISSING_SETTLEMENT,MISSING_SETTLEMENT,True
PAY100474,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500474,BANK900474,98820.0,98820.0,98820.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100475,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500475,BANK900475,49115.0,49115.0,49115.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100476,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500476,BANK900476,1185.84,1185.84,1185.84,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100477,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹4911.50, recorded ₹4761.50.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500477,BANK900477,4911.5,4761.5,4761.5,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100478,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500478,BANK900478,49410.0,49410.0,49410.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100479,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500479,BANK900479,2470.5,2470.5,2470.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100480,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500480,BANK900480,24705.0,24705.0,24705.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100481,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500481,BANK900481,98820.0,98820.0,98820.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100482,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500482,BANK900482,4941.0,4941.0,4941.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100483,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500483,BANK900483,24557.5,24557.5,24557.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100484,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500484,BANK900484,49410.0,49410.0,49410.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100485,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹98230.00, recorded ₹98180.00.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500485,BANK900485,98230.0,98180.0,98180.0,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100486,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500486,BANK900486,98820.0,98820.0,98820.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100487,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500487,BANK900487,4941.0,4941.0,4941.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100488,SETTLEMENT_DELAY,EXCEPTION,Settlement occurred outside the configured settlement window.,EXCEPTION,Settlement occurred outside the configured settlement window.,0.97,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500488,BANK900488,11787.6,11787.6,11787.6,False,,EXCEPTION,EXCEPTION,True,SETTLEMENT_DELAY,SETTLEMENT_DELAY,True
PAY100489,AMBIGUOUS_UNRESOLVED,UNRESOLVED,Insufficient evidence to uniquely resolve the transaction.,UNRESOLVED,Multiple settlement candidates found. Unique reconciliation cannot be established.,0.6,HUMAN_REVIEW,AVAILABLE,MULTIPLE_CANDIDATES,UNKNOWN,NONE,,,,,,True,Multiple possible settlement records require manual verification.,UNRESOLVED,UNRESOLVED,True,UNRESOLVED,UNRESOLVED,True
PAY100490,MISSING_SETTLEMENT,EXCEPTION,No settlement record exists for successful payment.,EXCEPTION,No corresponding settlement record was found for the payment.,0.98,FINAL,AVAILABLE,NOT_FOUND,UNKNOWN,NO_SETTLEMENT,,,,,,False,,EXCEPTION,EXCEPTION,True,MISSING_SETTLEMENT,MISSING_SETTLEMENT,True
